event_id,event_type,city,venue_type,music_genre,target_audience,day_of_week,start_time,ticket_price,capacity,tickets_sold,occupancy_rate,sales_start_days_before,promotion_strategy,main_sales_channel,drinks_included,weather,competing_events,result,business_notes
1969,Festival urbano,Málaga,Discoteca,Indie,Universitarios,Sábado,18:00,27,2000,1278,0.64,45,Promoción grupos,Instagram,0,Frío,1,Resultado medio,Buena respuesta de comunidad universitaria
1970,Afterwork,Valencia,Beach club,Reggaeton,Público general,Viernes,20:00,13,400,352,0.88,14,Colaboración con influencers locales,Fourvenues,1,Frío,2,Buen resultado,Ventas lentas al inicio y aceleración final
1971,Fiesta Erasmus,Valencia,Sala de conciertos,Techno,Universitarios,Jueves,16:00,12,600,600,1.0,14,Comunidad WhatsApp,Fourvenues,0,Calor,0,Sold out o casi sold out,Ventas lentas al inicio y aceleración final
1972,Fiesta techno,Córdoba,Sala de conciertos,Indie,Erasmus,Domingo,00:00,18,1200,1168,0.97,21,Preventa por tramos,Instagram,1,Soleado,2,Sold out o casi sold out,Buena respuesta de comunidad universitaria
1973,Tardeo universitario,Córdoba,Recinto exterior,Urbano,Universitarios,Viernes,16:00,9,1000,740,0.74,21,Colaboración con influencers locales,Web ticketing,2,Nublado,2,Buen resultado,WhatsApp fue el canal más efectivo
1974,Fiesta Erasmus,Sevilla,Discoteca,Urbano,Erasmus,Jueves,22:00,9,2000,1499,0.75,45,Comunidad WhatsApp,Wegow,1,Calor,2,Buen resultado,La competencia afectó a las ventas
1975,Noche comercial,Sevilla,Discoteca,Techno,Erasmus,Domingo,00:00,17,3000,1707,0.57,21,Comunidad WhatsApp,Fourvenues,1,Lluvia,1,Resultado medio,Evento con alta ocupación y buen margen
1976,Fiesta reggaeton,Córdoba,Discoteca,Pop,Erasmus,Jueves,20:00,20,1500,967,0.64,7,Sorteo de entradas,WhatsApp,2,Calor,0,Resultado medio,Precio demasiado alto para el público objetivo
1977,Fiesta reggaeton,Valencia,Beach club,Urbano,Universitarios,Jueves,00:00,13,400,358,0.9,21,Promoción grupos,Fourvenues,2,Lluvia,2,Sold out o casi sold out,Precio demasiado alto para el público objetivo
1978,Fiesta Erasmus,Córdoba,Discoteca,Urbano,Jóvenes 18-25,Viernes,18:00,17,600,530,0.88,21,Promoción grupos,WhatsApp,2,Nublado,0,Buen resultado,Alta conversión por RRPP
1979,Fiesta Erasmus,Málaga,Sala de conciertos,Techno,Universitarios,Domingo,18:00,15,800,496,0.62,7,Preventa por tramos,Wegow,1,Calor,1,Resultado medio,Evento con alta ocupación y buen margen
1980,Concierto pop,Granada,Beach club,Techno,Público general,Sábado,16:00,27,300,202,0.67,14,Campaña Instagram,Fourvenues,0,Calor,2,Resultado medio,Alta conversión por RRPP
1981,Pool party,Granada,Terraza,Pop,Jóvenes 25-35,Viernes,18:00,20,400,361,0.9,7,Descuento early bird,RRPP,2,Soleado,0,Sold out o casi sold out,Ventas lentas al inicio y aceleración final
1982,Afterwork,Sevilla,Sala de conciertos,Reggaeton,Público general,Sábado,00:00,13,3000,2747,0.92,7,Descuento early bird,Wegow,1,Calor,2,Sold out o casi sold out,Alta conversión por RRPP
1983,Pool party,Málaga,Recinto exterior,Urbano,Universitarios,Domingo,16:00,22,2000,1833,0.92,7,Preventa por tramos,Instagram,1,Soleado,1,Sold out o casi sold out,Faltó campaña de urgencia en últimos días
1984,Fiesta techno,Granada,Recinto exterior,Reggaeton,Jóvenes 18-25,Jueves,22:00,21,2000,1108,0.55,14,Sorteo de entradas,WhatsApp,2,Calor,0,Resultado medio,WhatsApp fue el canal más efectivo
1985,Afterwork,Granada,Discoteca,Latino,Público general,Domingo,20:00,7,300,176,0.59,21,Sorteo de entradas,Web ticketing,1,Frío,2,Resultado medio,Faltó campaña de urgencia en últimos días
1986,Noche comercial,Valencia,Recinto exterior,Comercial,Erasmus,Jueves,20:00,15,500,422,0.84,30,Colaboración con influencers locales,Instagram,0,Soleado,0,Buen resultado,WhatsApp fue el canal más efectivo
1987,Pool party,Granada,Terraza,Reggaeton,Universitarios,Sábado,16:00,25,1500,1412,0.94,10,Comunidad WhatsApp,Wegow,1,Soleado,2,Sold out o casi sold out,La competencia afectó a las ventas
1988,Evento indie,Córdoba,Discoteca,Latino,Jóvenes 18-25,Sábado,22:00,18,3000,2337,0.78,30,RRPP universitarios,Web ticketing,2,Soleado,1,Buen resultado,Faltó campaña de urgencia en últimos días
1989,Fiesta Erasmus,Málaga,Discoteca,Reggaeton,Universitarios,Domingo,22:00,17,800,524,0.66,45,Colaboración con influencers locales,Web ticketing,1,Lluvia,1,Resultado medio,Alta conversión por RRPP
1990,Fiesta techno,Madrid,Beach club,Latino,Jóvenes 25-35,Viernes,18:00,18,2000,2000,1.0,14,RRPP universitarios,Web ticketing,1,Calor,0,Sold out o casi sold out,Buena respuesta de comunidad universitaria
1991,Noche comercial,Málaga,Beach club,Indie,Jóvenes 18-25,Domingo,22:00,20,1200,1037,0.86,30,Descuento early bird,Fourvenues,1,Frío,0,Buen resultado,Precio demasiado alto para el público objetivo
1992,Fiesta reggaeton,Sevilla,Beach club,Techno,Jóvenes 25-35,Domingo,00:00,18,1500,981,0.65,14,Preventa por tramos,Wegow,1,Frío,1,Resultado medio,Promoción por grupos funcionó muy bien
1993,Noche comercial,Córdoba,Sala de conciertos,Urbano,Erasmus,Domingo,18:00,20,400,191,0.48,7,Colaboración con influencers locales,Wegow,1,Nublado,2,Resultado flojo,WhatsApp fue el canal más efectivo
1994,Evento indie,Málaga,Sala de conciertos,Indie,Público general,Domingo,18:00,18,500,275,0.55,10,RRPP universitarios,Instagram,2,Soleado,1,Resultado medio,Promoción por grupos funcionó muy bien
1995,Tardeo universitario,Sevilla,Sala de conciertos,Indie,Público general,Viernes,18:00,14,300,300,1.0,30,Comunidad WhatsApp,WhatsApp,1,Frío,0,Sold out o casi sold out,Faltó campaña de urgencia en últimos días
1996,Tardeo universitario,Córdoba,Beach club,Pop,Erasmus,Viernes,20:00,15,500,237,0.47,14,Descuento early bird,Web ticketing,1,Calor,1,Resultado flojo,La competencia afectó a las ventas
1997,Concierto pop,Córdoba,Discoteca,Reggaeton,Jóvenes 25-35,Sábado,00:00,27,2000,1085,0.54,14,Comunidad WhatsApp,Wegow,1,Calor,1,Resultado medio,Ventas lentas al inicio y aceleración final
1998,Afterwork,Málaga,Terraza,Techno,Jóvenes 18-25,Sábado,18:00,12,600,570,0.95,21,Comunidad WhatsApp,Instagram,1,Calor,0,Sold out o casi sold out,Faltó campaña de urgencia en últimos días
1999,Evento indie,Granada,Discoteca,Urbano,Público general,Domingo,18:00,15,500,405,0.81,10,Colaboración con influencers locales,Wegow,2,Frío,0,Buen resultado,Precio demasiado alto para el público objetivo
2000,Fiesta reggaeton,Sevilla,Discoteca,Urbano,Universitarios,Jueves,00:00,18,3000,1487,0.5,45,Descuento early bird,Wegow,0,Frío,1,Resultado medio,WhatsApp fue el canal más efectivo
2001,Afterwork,Córdoba,Sala de conciertos,Indie,Jóvenes 25-35,Viernes,22:00,12,1000,708,0.71,10,Promoción grupos,WhatsApp,2,Nublado,1,Buen resultado,Ventas lentas al inicio y aceleración final
2002,Noche comercial,Córdoba,Terraza,Pop,Universitarios,Domingo,20:00,18,2000,1511,0.76,7,Preventa por tramos,Instagram,2,Nublado,0,Buen resultado,Buena respuesta de comunidad universitaria
2003,Fiesta reggaeton,Valencia,Discoteca,Techno,Público general,Domingo,16:00,20,500,442,0.88,10,Comunidad WhatsApp,WhatsApp,0,Soleado,0,Buen resultado,Buena respuesta de comunidad universitaria
2004,Pool party,Granada,Terraza,Pop,Jóvenes 18-25,Jueves,22:00,25,500,192,0.38,45,Sorteo de entradas,WhatsApp,2,Calor,1,Resultado flojo,Faltó campaña de urgencia en últimos días
2005,Fiesta Erasmus,Sevilla,Recinto exterior,Pop,Universitarios,Jueves,18:00,14,3000,2003,0.67,14,Descuento early bird,Instagram,2,Frío,2,Resultado medio,Buena respuesta de comunidad universitaria
2006,Fiesta Erasmus,Málaga,Recinto exterior,Indie,Jóvenes 18-25,Sábado,18:00,14,2000,1902,0.95,10,Campaña Instagram,Instagram,1,Soleado,2,Sold out o casi sold out,La competencia afectó a las ventas
2007,Fiesta Erasmus,Madrid,Discoteca,Urbano,Universitarios,Jueves,00:00,10,600,535,0.89,21,Comunidad WhatsApp,WhatsApp,0,Frío,2,Buen resultado,Faltó campaña de urgencia en últimos días
2008,Evento indie,Madrid,Discoteca,Indie,Jóvenes 25-35,Jueves,18:00,20,3000,2623,0.87,21,Promoción grupos,WhatsApp,0,Soleado,2,Buen resultado,WhatsApp fue el canal más efectivo
2009,Tardeo universitario,Madrid,Sala de conciertos,Pop,Universitarios,Viernes,00:00,10,1000,763,0.76,10,Preventa por tramos,RRPP,2,Calor,0,Buen resultado,Precio demasiado alto para el público objetivo
2010,Pool party,Málaga,Terraza,Indie,Erasmus,Domingo,16:00,23,1000,954,0.95,45,Descuento early bird,Wegow,0,Nublado,2,Sold out o casi sold out,Alta conversión por RRPP
2011,Fiesta reggaeton,Córdoba,Sala de conciertos,Latino,Público general,Domingo,20:00,15,1500,1007,0.67,21,Promoción grupos,WhatsApp,0,Calor,0,Resultado medio,Ventas lentas al inicio y aceleración final
2012,Fiesta techno,Granada,Beach club,Latino,Jóvenes 25-35,Viernes,16:00,15,3000,2738,0.91,30,Sorteo de entradas,Instagram,1,Frío,0,Sold out o casi sold out,Promoción por grupos funcionó muy bien
2013,Fiesta techno,Granada,Beach club,Latino,Jóvenes 25-35,Domingo,18:00,16,1500,897,0.6,14,Campaña Instagram,Fourvenues,1,Frío,2,Resultado medio,Faltó campaña de urgencia en últimos días
2014,Evento indie,Granada,Beach club,Urbano,Público general,Domingo,18:00,18,400,318,0.8,21,RRPP universitarios,Wegow,1,Frío,1,Buen resultado,Faltó campaña de urgencia en últimos días
2015,Afterwork,Valencia,Discoteca,Latino,Erasmus,Jueves,16:00,8,800,548,0.69,14,Campaña Instagram,WhatsApp,0,Calor,2,Resultado medio,Instagram generó visibilidad pero pocas ventas directas
2016,Tardeo universitario,Valencia,Discoteca,Indie,Jóvenes 18-25,Jueves,22:00,14,1500,845,0.56,10,Promoción grupos,Web ticketing,0,Lluvia,1,Resultado medio,Precio demasiado alto para el público objetivo
2017,Fiesta Erasmus,Valencia,Sala de conciertos,Techno,Jóvenes 18-25,Sábado,16:00,9,600,480,0.8,30,RRPP universitarios,RRPP,2,Nublado,1,Buen resultado,Faltó campaña de urgencia en últimos días
2018,Fiesta reggaeton,Valencia,Terraza,Techno,Jóvenes 25-35,Viernes,22:00,17,500,437,0.87,14,Promoción grupos,Fourvenues,0,Soleado,1,Buen resultado,Faltó campaña de urgencia en últimos días
2019,Evento indie,Córdoba,Beach club,Latino,Universitarios,Jueves,22:00,16,600,375,0.62,14,Promoción grupos,Wegow,2,Lluvia,0,Resultado medio,Faltó campaña de urgencia en últimos días
2020,Festival urbano,Sevilla,Sala de conciertos,Indie,Público general,Viernes,00:00,32,1500,1412,0.94,7,Descuento early bird,Wegow,1,Frío,2,Sold out o casi sold out,Promoción por grupos funcionó muy bien
2021,Tardeo universitario,Sevilla,Sala de conciertos,Urbano,Erasmus,Sábado,00:00,9,300,159,0.53,45,Colaboración con influencers locales,Fourvenues,1,Nublado,1,Resultado medio,Evento con alta ocupación y buen margen
2022,Tardeo universitario,Madrid,Discoteca,Comercial,Universitarios,Domingo,18:00,12,800,700,0.88,10,Comunidad WhatsApp,Web ticketing,2,Frío,0,Buen resultado,WhatsApp fue el canal más efectivo
2023,Evento indie,Granada,Terraza,Comercial,Universitarios,Sábado,22:00,20,3000,1775,0.59,30,RRPP universitarios,Fourvenues,1,Nublado,0,Resultado medio,Buena respuesta de comunidad universitaria
2024,Pool party,Granada,Terraza,Indie,Erasmus,Viernes,18:00,20,300,254,0.85,14,Comunidad WhatsApp,Instagram,2,Calor,1,Buen resultado,Evento con alta ocupación y buen margen
2025,Evento indie,Sevilla,Beach club,Urbano,Público general,Viernes,18:00,16,400,183,0.46,10,Descuento early bird,Web ticketing,2,Nublado,0,Resultado flojo,WhatsApp fue el canal más efectivo
2026,Festival urbano,Granada,Sala de conciertos,Comercial,Erasmus,Jueves,16:00,28,500,399,0.8,14,RRPP universitarios,Instagram,0,Frío,1,Buen resultado,Faltó campaña de urgencia en últimos días
2027,Noche comercial,Madrid,Terraza,Techno,Jóvenes 25-35,Viernes,18:00,12,1000,494,0.49,21,Preventa por tramos,Instagram,0,Nublado,1,Resultado flojo,Promoción por grupos funcionó muy bien
2028,Evento indie,Málaga,Discoteca,Urbano,Universitarios,Sábado,20:00,18,3000,2696,0.9,45,Descuento early bird,WhatsApp,0,Calor,1,Sold out o casi sold out,Buena respuesta de comunidad universitaria
2029,Fiesta techno,Sevilla,Terraza,Pop,Jóvenes 25-35,Sábado,00:00,18,1000,585,0.58,7,Promoción grupos,RRPP,0,Calor,2,Resultado medio,Promoción por grupos funcionó muy bien
2030,Tardeo universitario,Córdoba,Beach club,Reggaeton,Público general,Jueves,16:00,17,600,243,0.41,45,Campaña Instagram,Fourvenues,1,Lluvia,0,Resultado flojo,Faltó campaña de urgencia en últimos días
2031,Noche comercial,Valencia,Recinto exterior,Reggaeton,Jóvenes 18-25,Domingo,20:00,13,1200,1115,0.93,10,Descuento early bird,WhatsApp,1,Frío,0,Sold out o casi sold out,Precio demasiado alto para el público objetivo
2032,Fiesta Erasmus,Sevilla,Discoteca,Latino,Jóvenes 25-35,Jueves,18:00,17,2000,1791,0.9,14,Sorteo de entradas,Instagram,2,Soleado,2,Sold out o casi sold out,Instagram generó visibilidad pero pocas ventas directas
2033,Evento indie,Sevilla,Discoteca,Latino,Universitarios,Domingo,00:00,15,500,376,0.75,14,Sorteo de entradas,RRPP,1,Lluvia,0,Buen resultado,Instagram generó visibilidad pero pocas ventas directas
2034,Evento indie,Valencia,Recinto exterior,Indie,Jóvenes 25-35,Domingo,16:00,15,1200,649,0.54,30,Promoción grupos,WhatsApp,0,Nublado,2,Resultado medio,Evento con alta ocupación y buen margen
2035,Fiesta reggaeton,Málaga,Discoteca,Pop,Jóvenes 25-35,Jueves,00:00,18,1500,1230,0.82,30,Preventa por tramos,Fourvenues,0,Nublado,2,Buen resultado,Ventas lentas al inicio y aceleración final
2036,Noche comercial,Sevilla,Discoteca,Pop,Jóvenes 25-35,Jueves,16:00,18,1200,964,0.8,21,Sorteo de entradas,Instagram,0,Calor,2,Buen resultado,Alta conversión por RRPP
2037,Afterwork,Valencia,Terraza,Urbano,Público general,Jueves,18:00,10,1200,995,0.83,21,Descuento early bird,Fourvenues,2,Soleado,2,Buen resultado,La competencia afectó a las ventas
2038,Fiesta Erasmus,Córdoba,Sala de conciertos,Indie,Universitarios,Jueves,22:00,9,2000,1728,0.86,45,Colaboración con influencers locales,Instagram,0,Frío,0,Buen resultado,Faltó campaña de urgencia en últimos días
2039,Fiesta techno,Valencia,Sala de conciertos,Urbano,Erasmus,Sábado,00:00,23,600,423,0.7,45,Sorteo de entradas,WhatsApp,2,Soleado,1,Buen resultado,Buena respuesta de comunidad universitaria
2040,Concierto pop,Málaga,Recinto exterior,Indie,Jóvenes 25-35,Sábado,20:00,28,3000,1427,0.48,10,Promoción grupos,Fourvenues,1,Lluvia,1,Resultado flojo,Ventas lentas al inicio y aceleración final
2041,Fiesta Erasmus,Córdoba,Terraza,Indie,Universitarios,Domingo,22:00,12,1500,1446,0.96,7,Sorteo de entradas,Wegow,1,Calor,2,Sold out o casi sold out,Alta conversión por RRPP
2042,Fiesta reggaeton,Málaga,Recinto exterior,Pop,Jóvenes 18-25,Domingo,00:00,15,600,559,0.93,10,Preventa por tramos,WhatsApp,1,Calor,1,Sold out o casi sold out,Ventas lentas al inicio y aceleración final
2043,Tardeo universitario,Valencia,Recinto exterior,Techno,Público general,Viernes,18:00,12,2000,1371,0.69,21,Preventa por tramos,Fourvenues,1,Soleado,0,Resultado medio,Promoción por grupos funcionó muy bien
2044,Pool party,Valencia,Recinto exterior,Urbano,Erasmus,Jueves,22:00,22,2000,1291,0.65,7,Campaña Instagram,RRPP,2,Frío,1,Resultado medio,Precio demasiado alto para el público objetivo
2045,Fiesta reggaeton,Granada,Terraza,Indie,Jóvenes 25-35,Viernes,20:00,13,300,269,0.9,14,Preventa por tramos,RRPP,2,Nublado,1,Sold out o casi sold out,Faltó campaña de urgencia en últimos días
2046,Evento indie,Málaga,Discoteca,Pop,Jóvenes 18-25,Jueves,18:00,21,600,462,0.77,21,Preventa por tramos,Fourvenues,2,Calor,2,Buen resultado,WhatsApp fue el canal más efectivo
2047,Afterwork,Madrid,Recinto exterior,Techno,Jóvenes 18-25,Domingo,16:00,8,800,543,0.68,30,Promoción grupos,Web ticketing,0,Nublado,0,Resultado medio,Buena respuesta de comunidad universitaria
2048,Tardeo universitario,Madrid,Discoteca,Pop,Erasmus,Sábado,16:00,14,300,300,1.0,45,RRPP universitarios,Wegow,0,Lluvia,2,Sold out o casi sold out,Faltó campaña de urgencia en últimos días
2049,Pool party,Madrid,Beach club,Comercial,Jóvenes 25-35,Sábado,00:00,22,3000,2001,0.67,45,Comunidad WhatsApp,Web ticketing,2,Frío,0,Resultado medio,Ventas lentas al inicio y aceleración final
2050,Noche comercial,Córdoba,Sala de conciertos,Techno,Jóvenes 18-25,Viernes,20:00,13,500,234,0.47,10,Colaboración con influencers locales,WhatsApp,0,Frío,0,Resultado flojo,Promoción por grupos funcionó muy bien
2051,Tardeo universitario,Granada,Recinto exterior,Comercial,Jóvenes 25-35,Domingo,16:00,15,1000,688,0.69,30,Promoción grupos,Instagram,2,Lluvia,0,Resultado medio,Faltó campaña de urgencia en últimos días
2052,Afterwork,Valencia,Sala de conciertos,Latino,Público general,Jueves,18:00,15,300,225,0.75,30,Descuento early bird,RRPP,1,Frío,1,Buen resultado,Precio demasiado alto para el público objetivo
2053,Noche comercial,Sevilla,Recinto exterior,Indie,Público general,Sábado,18:00,17,2000,1456,0.73,10,Comunidad WhatsApp,Web ticketing,2,Calor,0,Buen resultado,Alta conversión por RRPP
2054,Pool party,Córdoba,Beach club,Pop,Público general,Sábado,00:00,20,500,398,0.8,45,Comunidad WhatsApp,WhatsApp,0,Nublado,0,Buen resultado,Faltó campaña de urgencia en últimos días
2055,Afterwork,Córdoba,Sala de conciertos,Comercial,Universitarios,Viernes,00:00,7,1000,921,0.92,10,Colaboración con influencers locales,Instagram,1,Frío,0,Sold out o casi sold out,Ventas lentas al inicio y aceleración final
2056,Tardeo universitario,Valencia,Sala de conciertos,Urbano,Jóvenes 25-35,Jueves,20:00,14,3000,2134,0.71,7,Comunidad WhatsApp,RRPP,2,Calor,0,Buen resultado,Buena respuesta de comunidad universitaria
2057,Pool party,Málaga,Beach club,Indie,Universitarios,Jueves,00:00,18,3000,1899,0.63,14,RRPP universitarios,Fourvenues,2,Lluvia,1,Resultado medio,Instagram generó visibilidad pero pocas ventas directas
2058,Afterwork,Valencia,Sala de conciertos,Pop,Universitarios,Jueves,16:00,7,600,241,0.4,30,Campaña Instagram,WhatsApp,0,Soleado,1,Resultado flojo,La competencia afectó a las ventas
2059,Festival urbano,Málaga,Terraza,Reggaeton,Erasmus,Viernes,20:00,30,300,187,0.62,14,Descuento early bird,Fourvenues,2,Soleado,1,Resultado medio,La competencia afectó a las ventas
2060,Fiesta Erasmus,Málaga,Beach club,Comercial,Jóvenes 18-25,Jueves,18:00,14,2000,1012,0.51,30,Sorteo de entradas,Web ticketing,2,Soleado,1,Resultado medio,Buena respuesta de comunidad universitaria
2061,Fiesta reggaeton,Granada,Terraza,Latino,Jóvenes 25-35,Sábado,22:00,20,1000,749,0.75,21,Descuento early bird,Web ticketing,1,Nublado,0,Buen resultado,Buena respuesta de comunidad universitaria
2062,Festival urbano,Málaga,Sala de conciertos,Techno,Jóvenes 25-35,Sábado,00:00,27,1500,1500,1.0,30,Comunidad WhatsApp,Wegow,2,Calor,2,Sold out o casi sold out,Promoción por grupos funcionó muy bien
2063,Fiesta reggaeton,Valencia,Sala de conciertos,Urbano,Público general,Sábado,22:00,17,300,159,0.53,7,Promoción grupos,Instagram,0,Frío,1,Resultado medio,Instagram generó visibilidad pero pocas ventas directas
2064,Evento indie,Sevilla,Discoteca,Comercial,Público general,Jueves,22:00,15,300,284,0.95,7,Descuento early bird,Web ticketing,0,Frío,0,Sold out o casi sold out,Evento con alta ocupación y buen margen
2065,Evento indie,Granada,Recinto exterior,Latino,Universitarios,Viernes,00:00,15,800,472,0.59,7,Descuento early bird,Instagram,1,Frío,0,Resultado medio,Faltó campaña de urgencia en últimos días
2066,Fiesta Erasmus,Córdoba,Beach club,Pop,Público general,Domingo,16:00,9,1500,664,0.44,45,Comunidad WhatsApp,Wegow,0,Lluvia,2,Resultado flojo,Ventas lentas al inicio y aceleración final
